id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
e3053cf2-4032-42a7-9740-64ab145cbfce,Enrico das Neves,1974-05-10,749.158.165-30,21071904,Moraes de da Cruz,PA,Brasil,F,41 8005-0197,74915816530@exemplo.com.br,2025-01-08
b8601853-73e8-42ca-b4fd-3d3c09b71f46,Laís Silva,1982-04-14,734.141.107-85,28296908,Sampaio,AP,Brasil,F,+55 71 5365 0973,73414110785@exemplo.com.br,2024-01-10
805e0a89-8868-4708-8621-c9781ce1b836,Ana Júlia Dias,1975-02-03,197.116.652-82,55865503,Rios,RS,Brasil,M,(031) 6398-3052,19711665282@exemplo.com.br,2024-02-07
693b465c-ff7c-4b75-9521-0e6a514a82e3,Cauê da Mata,1981-12-27,176.060.124-76,48801-491,Siqueira da Mata,MT,Brasil,F,0500-697-5350,17606012476@exemplo.com.br,2024-01-26
b51088e3-8ade-49da-8e39-69ed1daca6e7,Ana Pacheco,1977-11-12,764.485.315-51,78379492,Vasconcelos Verde,AC,Brasil,F,+55 (021) 1112-1459,76448531551@exemplo.com.br,2025-03-09
e5125f1e-dcd4-48cf-8c24-dbd67c4bd8d0,Rael Albuquerque,1955-03-12,508.745.858-02,07291679,Brito Grande,CE,Brasil,F,61 8099-8663,50874585802@exemplo.com.br,2025-06-05
2fa00a74-ae80-40b1-aaad-c41630ccc5f6,Davi Lucas da Rosa,1989-09-30,585.968.953-55,14217418,Machado do Galho,PB,Brasil,F,+55 11 0532-2252,58596895355@exemplo.com.br,2024-06-13
7ef4a5ee-b1af-4ca0-a6e7-cbd37968fe83,Liz Araújo,2001-04-10,039.171.967-05,42493889,Macedo,AM,Brasil,M,(021) 3098-4874,03917196705@exemplo.com.br,2023-09-25
ecf839de-86dd-4b5b-b986-b00bc29c4aa3,Caroline Câmara,1964-11-06,319.935.278-45,28308046,Pereira,AL,Brasil,F,+55 84 2416 6771,31993527845@exemplo.com.br,2024-01-30
8696ac55-762c-41b7-9fa5-d4a20e30b280,Dr. Léo da Conceição,1981-05-20,071.123.526-90,21406-925,Camargo dos Dourados,RN,Brasil,F,21 3965 7507,07112352690@exemplo.com.br,2024-07-01
50e445b7-2b6b-4fee-882a-d73b7907352c,Davi Miguel Sá,1947-07-17,156.382.345-44,99731088,Marques,RN,Brasil,F,0300 615 7305,15638234544@exemplo.com.br,2024-11-07
3b115fff-5c41-48bb-9580-345665c8ceef,Bruna da Paz,1987-03-15,465.666.910-48,57845430,Cunha Grande,RS,Brasil,M,0800-452-9785,46566691048@exemplo.com.br,2024-01-17
cc775677-e591-4792-b134-75f0c149b6d7,Milena Machado,1967-11-15,565.451.497-59,49190320,Monteiro do Oeste,CE,Brasil,M,71 3997 7775,56545149759@exemplo.com.br,2024-08-17
ff26782f-4cb8-43cd-b80b-21e1c60b66eb,Sr. Theo Brito,1998-12-19,194.003.749-17,67631876,Barros,RO,Brasil,M,0300-662-0721,19400374917@exemplo.com.br,2023-07-31
f2b22dae-3cb7-43c2-beae-24b48df4bb27,Benício da Costa,1957-02-14,843.219.459-85,83278657,Brito,BA,Brasil,M,+55 (081) 7686 5208,84321945985@exemplo.com.br,2024-07-02
a8fcd8ac-2611-4c52-a698-c5a5bbcc0f66,Bento Peixoto,1949-01-28,200.430.415-58,62158-569,Rodrigues,RS,Brasil,M,(011) 2684-8682,20043041558@exemplo.com.br,2024-06-13
6732ada3-b841-40d8-be15-3a1e6e78ad05,Olivia Lopes,1962-11-25,810.156.939-22,03685911,Campos,AC,Brasil,M,+55 (021) 9919 7052,81015693922@exemplo.com.br,2024-11-22
bdedc48e-d6aa-4729-b287-e7133b889dc9,Lavínia Rezende,2001-10-12,038.538.908-32,62726-629,Brito,CE,Brasil,F,+55 (061) 5204 5555,03853890832@exemplo.com.br,2023-07-13
278280e8-b3ac-4bff-813d-0bb73e6e8e18,Gabriela Sá,1985-04-28,488.038.289-94,53696-578,Barbosa,AL,Brasil,F,+55 11 6353 9642,48803828994@exemplo.com.br,2023-10-18
22c2c155-3424-4197-9e4c-c92ae3f9917d,Dom da Luz,1995-03-19,496.833.764-28,36664-749,Borges das Flores,SE,Brasil,M,(061) 9603-2966,49683376428@exemplo.com.br,2024-05-11
6666fecb-c3f7-4684-864f-707d510fee0d,Paulo Araújo,1939-07-17,209.733.145-63,71453051,Vasconcelos,PE,Brasil,F,+55 (031) 6560-9301,20973314563@exemplo.com.br,2024-10-08
0eab472d-31ae-4a0e-be23-70426db789fc,Melissa Caldeira,1950-05-17,757.605.232-42,05185-193,Cirino Verde,PE,Brasil,M,+55 81 1342 0432,75760523242@exemplo.com.br,2024-01-11
3b5feaf1-94e9-436d-8681-28bb9a7245ee,Noah Novais,1982-12-14,494.014.049-63,16015186,Nascimento,AM,Brasil,M,+55 84 8390 1828,49401404963@exemplo.com.br,2025-02-12
12331e48-4414-4555-88fa-646389d6667a,Nathan da Rocha,1942-12-08,920.757.046-03,80081203,Fernandes,RR,Brasil,F,(081) 7742-4593,92075704603@exemplo.com.br,2023-12-09
3f81510c-aab8-4b59-8096-09b46b00f033,Sra. Jade Macedo,1982-05-13,399.167.087-88,79189533,Carvalho,MG,Brasil,F,+55 (051) 9067 2690,39916708788@exemplo.com.br,2024-05-24
5e468841-d3bf-4015-b267-779c0ce81aa3,Davi Lucas Moura,2003-10-28,429.610.198-69,24994570,Ramos,AP,Brasil,M,(081) 2313-5333,42961019869@exemplo.com.br,2025-02-02
f8a44483-eab7-40ee-94b6-bf934d3c4d76,Igor Barros,1995-04-25,478.089.657-92,51594-275,Duarte da Praia,MG,Brasil,F,+55 41 8075 7514,47808965792@exemplo.com.br,2024-04-02
69ad5534-97c8-4323-93d9-61f13cbfb55c,Lorena Farias,1976-05-26,068.934.511-46,58842810,Novais do Oeste,SP,Brasil,F,(071) 6822-6447,06893451146@exemplo.com.br,2024-08-16
daade76e-c06c-45c3-9c02-45f4e4ed8c3a,Laura das Neves,1939-05-26,523.817.956-00,13941591,Nunes,MA,Brasil,F,+55 (011) 2527 7617,52381795600@exemplo.com.br,2024-08-22
827d4a56-2dcf-420a-92c3-d133683b250c,Ryan Cavalcanti,1940-01-08,282.096.429-59,68519414,Fogaça do Amparo,RN,Brasil,F,41 2351 3876,28209642959@exemplo.com.br,2025-06-09
5d49bb4b-a569-4bd7-90c8-6a361fd95f46,Emanuella Rezende,1935-03-01,408.988.446-82,27116-451,Câmara de Goiás,SP,Brasil,M,+55 (021) 4142-5120,40898844682@exemplo.com.br,2024-08-08
c99d88e0-6d6b-43db-94e5-6fe36d5c405b,Cauã Pereira,1968-10-15,466.607.475-87,19823459,Rios das Pedras,SE,Brasil,M,21 6160-6721,46660747587@exemplo.com.br,2023-09-10
471c492d-5913-47c1-9bb2-aa022fcf7bf4,Emilly Fogaça,1954-11-11,464.993.000-32,29164537,Aragão,PR,Brasil,M,+55 84 9554-3230,46499300032@exemplo.com.br,2025-01-01
d8101241-e676-4226-a869-afbf3f39462b,Enzo Gabriel Machado,1975-02-07,667.810.441-59,70598053,Aparecida de Araújo,SE,Brasil,M,+55 71 4852-1802,66781044159@exemplo.com.br,2025-03-15
9bcfe87a-5405-4b1a-9267-8ced8cd9e199,Alícia da Cunha,1956-12-12,633.400.075-11,97380-588,da Conceição,TO,Brasil,F,(051) 4005 6845,63340007511@exemplo.com.br,2025-05-24
85d50344-69b5-42cd-8f16-3d1e68cd2e80,Pedro Miguel Araújo,1943-08-09,501.132.412-24,94867968,Camargo,MG,Brasil,F,(051) 2373-6887,50113241224@exemplo.com.br,2024-09-14
65898972-0c07-4d0c-b79e-8535b8d8c585,Luara Andrade,1984-02-26,937.608.288-58,68536249,Lima da Prata,MA,Brasil,M,41 2826-3299,93760828858@exemplo.com.br,2024-12-26
0e2680a9-35a3-4227-bcf3-c9e014e84a9c,Maria Sophia Sá,1990-11-24,355.963.736-49,09977272,Sampaio,MG,Brasil,F,+55 21 5236 1541,35596373649@exemplo.com.br,2024-09-05
046250ce-ce07-4e12-9b7f-8a742819c016,Fernanda Camargo,1946-11-21,397.486.540-97,70845320,Silveira,AL,Brasil,F,+55 (081) 9412-4230,39748654097@exemplo.com.br,2024-07-03
18c06393-e7f6-4dd1-abef-4aa095c2a0d9,Sra. Ana Cecília Oliveira,1979-07-24,838.773.456-71,84090-340,Ribeiro de Goiás,MA,Brasil,M,+55 51 7283 3089,83877345671@exemplo.com.br,2025-03-16
b3ff7c3a-e43d-49f2-940c-28a08da6bff5,Giovanna Sousa,1979-06-13,281.741.612-58,57017-878,Araújo,AM,Brasil,F,61 1843-3122,28174161258@exemplo.com.br,2024-12-03
ed3a9198-4f4a-4035-b62a-a2373be52d73,João Vitor Melo,1993-04-22,612.602.950-11,37918-834,Gonçalves,BA,Brasil,F,(041) 4632-8157,61260295011@exemplo.com.br,2024-02-14
e8f15237-b568-4176-9098-14ad8d0154c5,Srta. Mariah Farias,1972-10-12,920.859.003-86,55012090,Rezende das Pedras,MT,Brasil,F,(041) 5201 3534,92085900386@exemplo.com.br,2024-07-21
35475b76-bfc9-4bbf-9f9d-0133958c733b,Lucca Machado,1989-11-29,603.012.087-97,98110868,Souza,SC,Brasil,M,(071) 4203-8227,60301208797@exemplo.com.br,2025-01-25
e4a361d4-9fa5-4047-8ce1-615c73a73bd9,Paulo Teixeira,1981-08-30,326.337.560-55,10294-366,Lopes,ES,Brasil,F,(081) 3343-9063,32633756055@exemplo.com.br,2024-09-28
5514630a-52a1-4dd4-b5ad-2286d0133d1e,Ana da Cruz,2002-02-02,243.817.205-03,65381114,Sousa de Minas,GO,Brasil,M,+55 (041) 7690 0734,24381720503@exemplo.com.br,2025-01-07
187a9ed1-6cff-42ca-9e9a-06ed2a1f9ca8,Raul Gomes,1942-03-31,165.789.141-24,83840136,Melo do Amparo,GO,Brasil,F,0800-838-1163,16578914124@exemplo.com.br,2025-03-02
3bcf8783-6132-43ba-8a93-d4e7b1b743b6,Emilly Vargas,1976-10-30,078.377.992-01,13796-380,Alves,BA,Brasil,F,(084) 4404-9432,07837799201@exemplo.com.br,2025-02-18
edc8e9ec-9df5-494a-8778-71fbc2754f6a,Isaque Rios,1952-11-08,994.942.063-31,90322-976,Leão,RN,Brasil,M,(021) 9035 8904,99494206331@exemplo.com.br,2024-05-16
945769cd-e802-4237-915b-9d0b912bb3d8,Heitor Silveira,2002-07-25,715.518.137-58,65587-920,Câmara,GO,Brasil,M,0900-189-2866,71551813758@exemplo.com.br,2023-07-25
fda7fe48-2c9e-44fe-8e3b-5c9056f95bc9,Dra. Maria Eduarda Sales,1992-03-18,530.902.607-24,67595-739,Alves de Goiás,CE,Brasil,F,+55 84 0484 2542,53090260724@exemplo.com.br,2023-09-03
4a2c0bb8-b503-426c-a155-e05b93395660,Rebeca da Luz,1946-02-13,418.819.851-46,50900343,da Mota dos Dourados,RS,Brasil,M,0300-208-6443,41881985146@exemplo.com.br,2024-05-22
4c6905de-7c92-452e-b393-1662556ad329,Ana Beatriz Cassiano,1987-06-02,871.641.827-76,20867-165,Dias do Galho,MT,Brasil,M,+55 51 8417 6861,87164182776@exemplo.com.br,2024-06-09
15964c72-cacf-436e-8d07-c7c704d88275,Sr. Murilo Fernandes,1970-06-09,431.765.547-56,46826742,Moraes das Pedras,MG,Brasil,F,+55 31 1960-9241,43176554756@exemplo.com.br,2025-04-02
75640d4d-16ba-48d7-b777-0085e9547eb1,Caio Souza,1938-03-01,304.542.140-60,29838-526,Albuquerque de Silveira,SC,Brasil,M,+55 (041) 8908-4939,30454214060@exemplo.com.br,2024-01-08
a216b3d3-2d6a-42c1-972e-6a17f5816533,Anthony Gabriel Costela,1967-06-27,419.387.051-05,75302-246,da Cruz do Galho,BA,Brasil,F,81 9114-2109,41938705105@exemplo.com.br,2025-05-17
387d01e6-a745-414a-bf68-816977bebe1b,Emanuelly Borges,1955-11-13,648.433.537-76,61249-100,Moura,RS,Brasil,M,+55 (031) 9619-0872,64843353776@exemplo.com.br,2023-08-21
4028591b-e670-44ec-b234-dfcc28403a1e,Dra. Ágatha Ribeiro,2000-01-14,665.289.343-51,86240785,Barros,MG,Brasil,F,+55 (061) 4760-7477,66528934351@exemplo.com.br,2023-09-14
7b2b8ddc-eead-436b-a84c-c2c0429297b0,João Gabriel Azevedo,1972-01-02,885.613.450-15,39161-218,da Conceição do Sul,MA,Brasil,F,+55 (021) 8409 1395,88561345015@exemplo.com.br,2024-07-23
67f5f17a-ec57-4626-b52f-2d9fce59ec8b,Marcelo Silveira,2002-05-04,681.521.388-74,88872979,Rios,MT,Brasil,F,(021) 4311 6538,68152138874@exemplo.com.br,2024-01-09
7f24f4c7-4515-4716-99bf-ac4b4ecc590b,Anthony Carvalho,1993-09-25,070.871.187-29,39583-081,Pimenta,BA,Brasil,M,(084) 3874-1939,07087118729@exemplo.com.br,2025-05-20
8b7e4994-7ab3-4b6e-9a4d-6b67637b12d1,Mariane Andrade,1999-06-07,313.844.809-11,11538024,da Luz de Sousa,ES,Brasil,M,+55 (084) 1570-6586,31384480911@exemplo.com.br,2024-12-28
73f81339-fe37-4ba7-a3ab-8ff2ca91f4f7,Elisa da Conceição,2007-01-12,021.376.312-19,28473449,Fonseca,AP,Brasil,M,(061) 1670 3808,02137631219@exemplo.com.br,2023-11-07
e9cd33e8-195a-4a18-baf3-ed7fe0d12594,Valentina Cardoso,1946-02-03,121.523.883-03,47997986,Costela,CE,Brasil,M,+55 (011) 8259-6829,12152388303@exemplo.com.br,2023-11-01
23ec93b8-3007-4d25-b84f-a5693fcb63dc,Ana Sophia Freitas,1958-07-10,159.894.532-18,31593823,Machado das Flores,MG,Brasil,F,61 0217 4204,15989453218@exemplo.com.br,2023-11-04
74f6b1a1-8c10-4bcc-b0bf-d67e5cf41d5c,Dra. Maria Flor Martins,1948-03-12,379.933.390-83,91829-786,Brito Alegre,PR,Brasil,F,0500 756 4840,37993339083@exemplo.com.br,2024-09-26
4fa4c2ee-82b9-4238-8925-7a469e01b69f,Dr. Thomas Correia,2001-01-17,690.638.422-59,83695674,Novaes dos Dourados,MA,Brasil,F,(011) 9874 0471,69063842259@exemplo.com.br,2024-02-28
5e03d075-4c45-4e1f-b50a-06c999a52be1,José Miguel da Conceição,2001-12-08,719.885.519-13,55563-540,Lima dos Dourados,TO,Brasil,M,11 5017-6053,71988551913@exemplo.com.br,2024-05-01
9d588715-777b-43d3-a79e-559e8674a119,Sr. Pedro Cardoso,1982-12-07,503.751.317-51,39503-072,Camargo,PE,Brasil,M,11 8988 8418,50375131751@exemplo.com.br,2024-11-06
af03a3dc-7c01-48bd-97b7-5095b021f985,Igor Mendonça,1956-04-07,351.859.399-92,12282235,Peixoto,SE,Brasil,M,+55 (051) 7708 5956,35185939992@exemplo.com.br,2023-12-01
4500720c-d4dd-46a1-92e9-df6a336ed8ad,João Vitor Albuquerque,1971-11-18,935.442.417-31,95876-071,Machado,AP,Brasil,M,+55 (011) 1430-9466,93544241731@exemplo.com.br,2024-02-22
eafcc2f3-236e-4947-9cf7-351b8ad0e4e2,Srta. Maria Liz Porto,1945-12-03,535.881.363-24,87119481,Nogueira do Galho,CE,Brasil,F,0300 437 5951,53588136324@exemplo.com.br,2024-09-15
bd105fa0-e763-4dce-834f-49c89d657378,Apollo Pacheco,1966-10-19,467.604.633-92,92797-964,Montenegro Grande,PB,Brasil,F,+55 41 8329-8854,46760463392@exemplo.com.br,2023-10-27
bea83f7e-8ded-46dd-a74c-63ac6a8f4dda,Antony Almeida,1974-12-25,752.574.589-42,17484-245,Nascimento da Praia,SP,Brasil,M,(011) 6446-3075,75257458942@exemplo.com.br,2025-01-18
27f631aa-f106-4856-ad80-a870f5ac7411,José Miguel da Luz,1937-01-12,953.910.037-40,44133-166,Camargo dos Dourados,PR,Brasil,F,+55 (021) 8543-6245,95391003740@exemplo.com.br,2023-12-25
8d2e5042-525d-4932-85e0-afbdcb14ea5b,Paulo Sá,1950-01-20,577.988.673-99,52292-866,Mendes da Mata,ES,Brasil,F,+55 51 9274 3322,57798867399@exemplo.com.br,2025-05-27
937f3491-2ab6-4761-a7a7-5b473c8a0e62,Rael da Cruz,1981-05-13,789.988.258-69,98071-670,Campos de Peixoto,CE,Brasil,F,61 5508-4698,78998825869@exemplo.com.br,2024-12-24
2fd8b747-ab3e-4cef-a560-df2cc2190f88,Helena Silva,1970-11-11,066.421.606-43,94507-043,Novais Paulista,PB,Brasil,M,(071) 0889 4337,06642160643@exemplo.com.br,2023-09-15
3b0a21ec-a860-43a9-bf23-ef0d8c3de23a,Ana Julia Aparecida,1999-03-16,840.848.928-36,84914-127,Castro,RJ,Brasil,F,+55 31 4363 7078,84084892836@exemplo.com.br,2023-07-19
04ee7ac4-73bb-4e6f-b6c6-3424507e57cd,Ryan Cassiano,1955-02-16,407.473.903-13,61161788,Guerra do Norte,SC,Brasil,M,0900-308-9062,40747390313@exemplo.com.br,2023-11-25
c9a409d2-3222-4147-ad9c-cb33397da69d,Dr. Thales Cunha,1944-05-04,680.011.058-35,60770756,Castro,RO,Brasil,M,+55 (011) 4973 3154,68001105835@exemplo.com.br,2024-06-18
e1517af0-58db-4983-bd33-e79a3206fd4a,Maria Cecília Oliveira,1984-08-28,652.821.091-06,31245-870,Mendes de Goiás,RO,Brasil,M,81 3915 5945,65282109106@exemplo.com.br,2025-02-06
434d336b-bc06-4a15-9683-cf039726d091,Dr. Arthur Gabriel Pires,1951-12-11,234.612.529-40,85841047,Fernandes,PE,Brasil,F,21 6970 7813,23461252940@exemplo.com.br,2024-07-13
85e667fe-a3af-4071-83a7-3fbd80d77bed,Liz Machado,1967-04-30,051.796.032-91,43524-637,Farias,MT,Brasil,F,(041) 6605 8552,05179603291@exemplo.com.br,2025-07-02
d0597eca-0e8f-49c8-bea2-9643040366b9,Emanuel Nogueira,1984-05-02,234.829.439-13,64727885,Ferreira,PR,Brasil,F,84 8157 8336,23482943913@exemplo.com.br,2023-07-31
58c70d8d-d153-442b-8486-0d40cb4fe4fc,Mathias Rodrigues,1964-03-13,975.580.377-64,69517140,Montenegro,AP,Brasil,M,+55 (061) 1299 3455,97558037764@exemplo.com.br,2023-08-17
012e7e3a-c30b-4201-bcc2-a6330b8c0e2d,Camila Gomes,1994-08-15,198.731.408-63,11372-135,Castro,PR,Brasil,M,51 5011 1904,19873140863@exemplo.com.br,2023-12-09
805c9527-6740-4439-8f8d-1bf8941eb578,Marcela Barros,1974-09-29,374.561.711-42,52815962,Correia Paulista,PB,Brasil,F,0900-227-1058,37456171142@exemplo.com.br,2023-08-07
d35860fe-299b-48ef-8e66-aaed070a931f,Ayla Barbosa,1947-02-20,027.407.206-21,93237-911,Rodrigues Paulista,PE,Brasil,F,+55 (051) 0284-9833,02740720621@exemplo.com.br,2024-09-24
5e18f69d-7f09-4a1f-b08b-cd4292f001c7,Gustavo Rocha,1997-09-13,977.091.700-99,51447-668,Silveira,PE,Brasil,F,+55 71 3002-8712,97709170099@exemplo.com.br,2025-06-12
80161310-132f-4972-8d32-aaf83d810c1a,Emanuel Dias,1949-10-22,353.135.235-24,23495867,Teixeira,PA,Brasil,F,+55 11 3983-5916,35313523524@exemplo.com.br,2024-03-27
f9f85ce3-7fa3-40e7-90eb-1857c1dfa4c7,Anthony Gabriel Vargas,1946-12-13,490.874.399-94,96980-590,Farias,MG,Brasil,M,+55 (084) 8127 0774,49087439994@exemplo.com.br,2023-07-17
45b14639-5e5c-42d8-8ab3-9c7f5c526702,Srta. Bárbara Azevedo,1944-01-25,364.260.969-24,70843-024,Barbosa,SE,Brasil,F,(041) 6552-5147,36426096924@exemplo.com.br,2024-10-16
791f7c47-fd02-41f2-b394-bd6b9b8a5ca7,Srta. Julia Cavalcanti,1967-10-20,305.895.181-43,66770-622,da Rosa de Rocha,BA,Brasil,F,51 7582 1719,30589518143@exemplo.com.br,2025-03-18
c80db335-cbd5-4499-b40c-0c12fff41acf,Guilherme Sampaio,1989-08-30,813.679.962-29,36268-823,Rezende de Ribeiro,BA,Brasil,F,0800-718-9317,81367996229@exemplo.com.br,2024-12-03
d9c5289d-6cd1-4ae1-9591-e453000321a3,Bento Pastor,1934-12-05,685.004.358-53,40692-764,Almeida da Praia,AP,Brasil,M,(041) 7922 1575,68500435853@exemplo.com.br,2024-10-12
2431179c-0d4e-49b9-a5a3-b796e2817f08,Fernanda Rodrigues,1997-06-12,032.023.741-74,33313-949,Silveira,TO,Brasil,M,+55 (041) 3598 8669,03202374174@exemplo.com.br,2024-10-30
13527296-84b7-4639-80e0-65bf57fd27cf,Melissa Ferreira,1967-04-01,499.454.241-61,62834398,Nunes de Nunes,AM,Brasil,M,(061) 6756 7341,49945424161@exemplo.com.br,2023-08-05
c2dc3ebd-adc9-4628-ba49-6e44c4dc006a,Aylla Sousa,1993-02-27,169.794.862-10,93391-878,Silva,PE,Brasil,M,+55 (084) 7938 2051,16979486210@exemplo.com.br,2025-01-18
a02d305e-8697-4175-b139-f49a5ab30852,Luiz Felipe Moura,1996-01-10,695.490.577-39,31455124,Guerra do Sul,AP,Brasil,F,(071) 0600-8027,69549057739@exemplo.com.br,2024-04-20
c6e171e0-7a20-4ab4-89d9-cfdc08c8236c,Otto Andrade,1983-01-26,637.664.823-71,22970914,Vieira,BA,Brasil,F,+55 51 2093 1142,63766482371@exemplo.com.br,2024-01-09
cecc1bc6-2d67-426b-8101-fb1d0b56dc13,Henry Gabriel Jesus,1959-08-20,144.534.437-10,64119103,Sampaio Verde,ES,Brasil,M,71 1846-7989,14453443710@exemplo.com.br,2023-12-15
af144a06-8990-49fb-9986-3456d4751841,Maria Liz da Conceição,1947-08-25,376.528.409-84,83896-441,Cavalcanti,PE,Brasil,M,71 1597-6643,37652840984@exemplo.com.br,2025-06-14
f347639c-44f6-4d96-b5e3-563c37f5e7ad,José Pedro Ribeiro,1970-07-19,637.569.500-57,07759-645,Fernandes,PE,Brasil,F,11 6575-8420,63756950057@exemplo.com.br,2023-12-24
34eb188a-3fc4-490b-964d-d263f2ba7f6c,Thales da Costa,1939-03-26,677.261.590-14,00964355,Nunes das Pedras,DF,Brasil,M,+55 81 1173-7129,67726159014@exemplo.com.br,2024-02-28
1bbf0689-3dd5-4e58-8e0e-aabfbb29a65c,Clara Sales,2004-02-09,711.448.982-42,41388-577,Aragão,BA,Brasil,F,71 3676-7163,71144898242@exemplo.com.br,2023-07-17
9c445fde-d555-43de-ae9b-d68474a9da67,Lunna Pacheco,1955-12-12,058.082.245-76,82703-799,Campos de Machado,PA,Brasil,F,11 9411 5829,05808224576@exemplo.com.br,2024-02-04
be1342a4-0397-4b33-9563-1b8199063100,Kevin Camargo,1962-11-30,710.758.545-41,78339-257,da Cruz de Goiás,GO,Brasil,M,11 4204 7199,71075854541@exemplo.com.br,2023-11-15
31ed99ed-0916-418b-a84d-9ead88f48cfb,Isabel Barbosa,1966-07-08,632.917.019-47,38787433,da Paz de da Mota,MS,Brasil,F,+55 (031) 8147 2181,63291701947@exemplo.com.br,2023-09-21
8c56911a-dc9d-47e6-919c-cd21a28cc61a,Caio Souza,1973-05-14,582.014.548-03,94954-536,Campos,MT,Brasil,F,+55 (051) 6190-3924,58201454803@exemplo.com.br,2025-04-15
52edc86a-e8e6-46a9-8a5a-f783651f0284,Theo Macedo,1977-04-04,649.008.069-79,12270-114,Barros,RN,Brasil,M,+55 (031) 2526 9837,64900806979@exemplo.com.br,2023-08-29
e2e2c8ec-2f53-4b0c-bfad-b74bad5d94f1,Matteo Castro,1947-07-30,398.018.366-92,70004105,Mendonça,AP,Brasil,F,(011) 8577-8903,39801836692@exemplo.com.br,2024-06-05
bbf29d2f-8b68-4166-96c4-11a02d714620,Raquel Cunha,1987-03-14,237.852.548-87,94830-641,Oliveira Grande,RN,Brasil,M,(061) 5734-6484,23785254887@exemplo.com.br,2024-05-25
c9433f1f-76fd-459e-ae71-1cec8ce5b54d,Agatha Casa Grande,1946-01-06,200.982.603-98,92789497,Rios,PR,Brasil,F,84 6479-1658,20098260398@exemplo.com.br,2024-06-08
0df7db57-1d24-4212-8fd5-2d91a799c97b,Maria Helena da Rosa,1989-03-10,285.938.656-73,03044140,Cavalcanti Paulista,AP,Brasil,M,(061) 3716-9039,28593865673@exemplo.com.br,2024-09-03
7875d1df-185f-4cac-a2de-93e6dc2c2c3b,Dr. Asafe Castro,1970-03-15,212.015.782-81,60951-581,Nogueira,TO,Brasil,M,0300-065-7439,21201578281@exemplo.com.br,2025-07-09
6fc53a81-b52f-45ae-a8de-7c27d2a914b4,Olívia da Cruz,1972-04-10,152.374.170-64,23065380,da Cruz de Pires,GO,Brasil,M,(051) 1921-2952,15237417064@exemplo.com.br,2025-06-09
9b2bd36a-d488-47e1-b20c-a65a3c899875,Dra. Kamilly Duarte,1937-01-22,079.263.854-96,46686-427,Gomes,RS,Brasil,M,+55 (084) 4245 0054,07926385496@exemplo.com.br,2024-02-07
c3e3d9e8-8cb1-48b8-99b5-37e15580ed17,Stella Aparecida,1984-10-31,138.634.660-13,44704-744,Câmara do Amparo,RS,Brasil,F,+55 61 8626-0868,13863466013@exemplo.com.br,2024-04-10
fb2c8e2a-ab50-4388-a5bd-9378e65cc657,Camila Sousa,1967-05-19,240.667.140-33,94851957,Moreira,SE,Brasil,M,11 3099-8891,24066714033@exemplo.com.br,2024-05-20
8e179474-3c87-4923-841b-8590cbab0167,Leonardo Rocha,1995-04-25,779.029.287-36,64715-444,Barbosa,MS,Brasil,F,(011) 9673 7936,77902928736@exemplo.com.br,2025-05-20
e5cec03c-1532-407f-93fd-8996e83d4ab5,Pedro Henrique Andrade,1972-07-05,747.987.324-38,61407446,Sá da Prata,DF,Brasil,M,+55 (021) 1632-1946,74798732438@exemplo.com.br,2025-06-13
4262456f-1c01-4df1-934c-cb0cb93a73fe,Brenda Sales,1941-04-15,738.336.866-12,01420536,das Neves de da Mota,DF,Brasil,F,0500 942 3930,73833686612@exemplo.com.br,2024-12-12
6b8e0470-5e43-4127-b1a4-67f65f1c75e0,Sra. Rafaela Pastor,1947-10-14,135.657.907-74,30835-333,Pereira da Serra,MA,Brasil,M,+55 51 5850 9251,13565790774@exemplo.com.br,2024-08-23
d379307f-865f-4c57-a406-ff8de45dd730,Yasmin Rezende,1962-05-06,007.468.617-80,42036554,Viana da Serra,PI,Brasil,M,+55 (081) 8157-4957,00746861780@exemplo.com.br,2023-10-04
21b442cf-f42e-4564-befa-5308689b8d7f,Isaque Sales,1944-12-21,374.436.696-30,83384-772,Azevedo,TO,Brasil,M,+55 51 6384 4312,37443669630@exemplo.com.br,2023-12-19
76086832-97a2-4a56-b3c0-052140b69ca2,Maria Luiza Jesus,1991-05-29,044.752.713-26,72463097,Melo,RR,Brasil,F,+55 61 7037 2731,04475271326@exemplo.com.br,2023-11-27
c8f24b6f-0d5d-4e3d-9bf3-2e3d553755b1,Srta. Lavínia Correia,1948-04-01,106.560.532-97,63262503,Dias,RJ,Brasil,F,21 1064-9108,10656053297@exemplo.com.br,2025-05-02
de100ee6-d870-444e-a0bc-d3ef7e4800f1,Sra. Cecília da Mota,1983-05-08,630.803.924-81,31156-822,Ribeiro dos Dourados,ES,Brasil,M,(041) 8466-5822,63080392481@exemplo.com.br,2025-03-16
40406b68-4604-44f7-8b56-01c81034232f,Luiz Gustavo Oliveira,1948-01-22,510.601.097-55,24218-211,da Rosa,RN,Brasil,F,51 4135 6511,51060109755@exemplo.com.br,2024-04-05
46c3613c-7db7-4859-aec9-d2c4c403c425,Esther Farias,1947-12-27,250.913.432-45,43779-430,Rios do Sul,PA,Brasil,F,0800 728 5536,25091343245@exemplo.com.br,2024-07-03
